"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
8208,211.050229933207,0.825872630975733,0.7416894421581,1.93519705652694,4.98141263940521
8209,212.242316414548,0.823607521681212,0.740117590225078,1.93073939428152,4.98106060606061
8210,196.876556492893,0.821491417191892,0.741860532238704,1.93135337258483,4.98134328358209
8211,206.488588508853,0.820965357546921,0.747261370583293,1.93276087655828,4.98214285714286
8212,220.43012853788,0.822097881227391,0.746198678225735,1.93456538044887,4.98327759197325
8213,216.342386561397,0.820102957784322,0.74531513166791,1.92989107049605,4.98371335504886
8214,204.126617515066,0.82185643430927,0.742951920492191,1.92498844470625,4.98397435897436
8215,208.252085105523,0.825242279249428,0.741466826966724,1.92741135114776,4.98447204968944
8216,208.158570330254,0.823837685533111,0.739753441191453,1.9305583677608,4.98475609756098
8217,214.081399508352,0.820092260639298,0.742380374899789,1.93178918487631,4.98525073746313
8218,227.792732257396,0.822714138247261,0.744868676651438,1.93514111445872,4.98546511627907
8219,231.830399209477,0.823857144050422,0.744648994841325,1.93952917058451,4.98575498575499
8220,238.817169022398,0.82453786433564,0.743804492656623,1.93931225069101,4.98626373626374
8221,235.343634144334,0.824649700215973,0.741746455716605,1.94233388767753,4.98626373626373
8222,231.063315453839,0.819736411325558,0.740909892433205,1.94366756807948,4.98587570621469
8271,161.184945009738,0.815161121956239,0.754226736205608,1.96588651276022,4.9702380952381
8272,140.476469260242,0.8199929915531,0.745867732599063,1.95514548091629,4.9671052631579
8276,116.414390193772,0.803488526469201,0.737963470598779,1.93203886269834,4.95867768595041
