"mammal_ntaxa.x","mammal_mpd.obs","mammal_mpd.rand.mean","mammal_mpd.rand.sd","mammal_mpd.obs.rank","mammal_mpd.obs.z","mammal_mpd.obs.p","mammal_runs.x","mammal_NRI","grid_id","mammal_ntaxa.y","mammal_mntd.obs","mammal_mntd.rand.mean","mammal_mntd.rand.sd","mammal_mntd.obs.rank","mammal_mntd.obs.z","mammal_mntd.obs.p","mammal_runs.y","mammal_NTI"
43,158.244635087486,165.275641259959,2.09569314010392,4,-3.35497885540816,0.004,999,3.35497885540816,8913,43,56.3700301860465,62.9159615518775,5.3671812202527,109,-1.21962182702725,0.109,999,1.21962182702725
48,158.823461253546,165.267308934122,1.95421773899247,7,-3.2974051724135,0.007,999,3.2974051724135,8914,48,55.2226857083333,60.6378910168502,5.07883395253276,148,-1.06623003609251,0.148,999,1.06623003609251
53,158.240167535559,165.274774303949,1.82729199698247,2,-3.84974420071177,0.002,999,3.84974420071177,8915,53,53.4839049811321,58.6132159537651,4.72915675375495,143,-1.08461428531849,0.143,999,1.08461428531849
56,157.606064568831,165.252186692748,1.76578587993462,2,-4.33015248949657,0.002,999,4.33015248949657,8916,56,53.6408433928571,57.5066851189761,4.60834035854911,199,-0.838879385058291,0.199,999,0.838879385058291
68,159.559787958736,165.275166499775,1.53575556178191,3,-3.7215418151619,0.003,999,3.7215418151619,8917,68,46.6522196176471,54.01040630295,3.96595781915857,27,-1.85533659731764,0.027,999,1.85533659731764
73,160.573397402588,165.308210745339,1.47116346615323,3,-3.21841416789114,0.003,999,3.21841416789114,8918,73,47.4543269589041,52.7415846227323,3.65303428992881,73,-1.44736053488599,0.073,999,1.44736053488599
77,160.100408704716,165.295062851831,1.39495249838846,2,-3.72389321723585,0.002,999,3.72389321723585,8919,77,46.6765863116883,51.8054663718004,3.51967088639747,82,-1.45720444486265,0.082,999,1.45720444486265
74,160.278637917808,165.301073216506,1.4282791300415,3,-3.5164242010259,0.003,999,3.5164242010259,8920,74,47.661263972973,52.5134795392419,3.63402567776536,99,-1.33521774377024,0.099,999,1.33521774377024
74,159.506918211033,165.312526599929,1.4109005497357,1,-4.11482466994805,0.001,999,4.11482466994805,8921,74,50.9746391621622,52.5271755221438,3.64662463510781,328,-0.425746139329668,0.328,999,0.425746139329668
73,160.451075002283,165.306274890284,1.43031253847286,2,-3.39450277992059,0.002,999,3.39450277992059,8922,73,51.8215455890411,52.6867575490011,3.65204715815355,414,-0.236911497166264,0.414,999,0.236911497166264
78,161.029342982351,165.284016149297,1.37224355121974,3,-3.10052334599374,0.003,999,3.10052334599374,8923,78,50.7566483846154,51.4919661138574,3.51805889258878,420,-0.209012342229716,0.42,999,0.209012342229716
79,161.417217341123,165.284740481812,1.35818690488089,8,-2.84756326746359,0.008,999,2.84756326746359,8924,79,50.8167392405063,51.2489931287743,3.49314328387914,464,-0.123743532154227,0.464,999,0.123743532154227
83,161.210884900382,165.28478236317,1.31354136115063,5,-3.10146112126971,0.005,999,3.10146112126971,8925,83,49.3507048674699,50.3760595124763,3.36928929851404,394,-0.304323717603788,0.394,999,0.304323717603788
80,161.185849392405,165.262451851188,1.36714501611553,3,-2.98183617006922,0.003,999,2.98183617006922,8926,80,50.615031125,51.0204928899399,3.46237047416581,460,-0.117105251435472,0.46,999,0.117105251435472
79,160.589530915936,165.289755201364,1.3696385199492,3,-3.43172612113882,0.003,999,3.43172612113882,8927,79,50.2491700253165,51.2669169719846,3.58190835131166,389,-0.284135395674069,0.389,999,0.284135395674069
75,159.238275637477,165.268020003091,1.41715024334687,1,-4.25483775903219,0.001,999,4.25483775903219,8928,75,51.29677192,52.1333585391525,3.65784269199525,432,-0.228710387404919,0.432,999,0.228710387404919
72,159.056372978091,165.250736150899,1.48889858676391,1,-4.16036607722996,0.001,999,4.16036607722996,8929,72,51.8808989444444,52.8994728930875,3.78325211786929,400,-0.269232373870115,0.4,999,0.269232373870115
72,158.417895858372,165.265852658402,1.47512810308327,1,-4.64227939642386,0.001,999,4.64227939642386,8930,72,49.560842,52.8772997644589,3.79315459114978,200,-0.874327076517496,0.2,999,0.874327076517496
66,158.296892892308,165.280187388424,1.55389246772182,1,-4.49406547825954,0.001,999,4.49406547825954,8931,66,50.229212030303,54.4119195339279,4.02863113514053,147,-1.03824534024482,0.147,999,1.03824534024482
55,160.78677550303,165.236441628139,1.8578216085455,14,-2.39509870304103,0.014,999,2.39509870304103,8981,55,43.3363165090909,57.8063377605606,4.78220561719316,2,-3.02580491299799,0.002,999,3.02580491299799
56,160.998345493506,165.195070339388,1.82406807545733,16,-2.30075012130749,0.016,999,2.30075012130749,8982,56,39.7823680714286,57.4429337523952,4.67121719242925,1,-3.78072030339107,0.001,999,3.78072030339107
54,160.944062415094,165.169163519042,1.91082505615358,19,-2.21113968039184,0.019,999,2.21113968039184,8983,54,48.4947463703704,58.1872753762651,4.73441540297599,15,-2.04724938158198,0.015,999,2.04724938158198
56,161.630715232468,165.174959220128,1.84707347284546,34,-1.91884299123218,0.034,999,1.91884299123218,8984,56,46.7803027857143,57.4488823581796,4.53286899338762,6,-2.35360421579098,0.006,999,2.35360421579098
51,162.20550724549,165.173258466536,1.91196074328917,70,-1.55220301016217,0.07,999,1.55220301016217,8985,51,50.1435124313725,59.2592320700308,4.89089736952808,25,-1.86381331480236,0.025,999,1.86381331480236
56,161.203593171429,165.190099148579,1.80070849132556,18,-2.2138541559361,0.018,999,2.2138541559361,8986,56,50.8171618571429,57.5790291649149,4.67838224964169,65,-1.44534305812441,0.065,999,1.44534305812441
53,160.543276047895,165.173831588169,1.87080932323917,12,-2.47516167615403,0.012,999,2.47516167615403,8988,53,52.9657853584906,58.6413938015752,4.86387109897607,117,-1.1668912122855,0.117,999,1.1668912122855
44,160.40222292389,165.173115498035,2.07335380297686,20,-2.30105087095847,0.02,999,2.30105087095847,8989,44,56.2427647272727,62.4044330389935,5.53867143098282,134,-1.11248128517843,0.134,999,1.11248128517843
45,159.438070745455,165.171991668227,2.03623737503347,12,-2.81593933648233,0.012,999,2.81593933648233,8990,45,55.8392449777778,61.8655965568235,5.47335160661954,126,-1.10103498042358,0.126,999,1.10103498042358
43,159.280846015504,165.174632771703,2.12334260884481,12,-2.77571162168957,0.012,999,2.77571162168957,8991,43,56.9558570697674,62.854136158065,5.61049377280227,152,-1.05129411548239,0.152,999,1.05129411548239
39,159.804820394062,165.189795543789,2.25492602303465,17,-2.38809393067375,0.017,999,2.38809393067375,8992,39,59.9864982564103,65.0644478757732,6.00433674482412,210,-0.845713662502402,0.21,999,0.845713662502402
38,158.890716517781,165.217494298535,2.27714791545661,9,-2.77837804817572,0.009,999,2.77837804817572,8993,38,59.2698372105263,65.7362485570307,6.0414204211936,162,-1.07034619272976,0.162,999,1.07034619272976
40,160.985705523077,165.23984359849,2.19066455777913,32,-1.94193951799055,0.032,999,1.94193951799055,8994,40,58.36293295,64.6074353312312,5.90015157416028,143,-1.05836304419348,0.143,999,1.05836304419348
42,160.79513998374,165.243802363377,2.14184875214819,29,-2.0770198526743,0.029,999,2.0770198526743,8995,42,61.5903976190476,63.6355336409266,5.78556756016068,352,-0.353489264555787,0.352,999,0.353489264555787
45,160.411876155556,165.200036696411,2.08202541661435,19,-2.29976084952948,0.019,999,2.29976084952948,8996,45,56.9714002666667,62.0368448941386,5.44328236876926,165,-0.930586415383265,0.165,999,0.930586415383265
41,162.182508578049,165.165757730462,2.23711125513493,101,-1.33352739858861,0.101,999,1.33352739858861,8997,41,63.2914204878049,64.2401743819917,5.90736080512496,443,-0.1606053744616,0.443,999,0.1606053744616
41,162.289638358537,165.178315257057,2.2388519512081,112,-1.29024918193528,0.112,999,1.29024918193528,8998,41,67.8464527317073,64.2835583828218,5.61115267433659,737,0.634966566705783,0.737,999,-0.634966566705783
42,162.348689944251,165.19841217313,2.20006652411827,102,-1.29528911859671,0.102,999,1.29528911859671,8999,42,67.1685439047619,63.7058246718623,5.66160862753011,737,0.611614023629568,0.737,999,-0.611614023629568
40,162.357766833333,165.170264485031,2.30616467043248,115,-1.21955629958134,0.115,999,1.21955629958134,9000,40,67.1535451,64.7488401914915,5.84508535135756,668,0.411406295025272,0.668,999,-0.411406295025272
34,161.100607707665,165.1387405946,2.57158715786652,67,-1.57028816798309,0.067,999,1.57028816798309,9001,34,61.7693894117647,68.541068791674,6.5598233680473,146,-1.03229599334853,0.146,999,1.03229599334853
30,160.185425793103,165.17644235727,2.81387317857883,53,-1.77371766508938,0.053,999,1.77371766508938,9006,30,75.1938004666667,71.7967738446446,7.08134633380324,687,0.479714797425752,0.687,999,-0.479714797425752
30,160.138772262069,165.185293137593,2.78375957215397,51,-1.8128436543171,0.051,999,1.8128436543171,9007,30,75.5730259333333,71.8783311823824,7.06239096015538,702,0.523150696668549,0.702,999,-0.523150696668549
31,159.455572270968,165.180574047826,2.70126430531364,31,-2.11937860563921,0.031,999,2.11937860563921,9008,31,72.8511843870968,71.0891459178533,6.83445657620959,601,0.257816909010296,0.601,999,-0.257816909010296
29,158.138144492611,165.18234400609,2.84536386449873,20,-2.47567616970492,0.02,999,2.47567616970492,9009,29,68.2139597241379,72.9110089996893,7.1928664336216,247,-0.653014944583984,0.247,999,0.653014944583984
29,155.881136,165.198290219027,2.87431992615304,10,-3.24151606585314,0.01,999,3.24151606585314,9010,29,62.7565048275862,72.8536552396534,7.15180964978709,71,-1.41183153726244,0.071,999,1.41183153726244
28,157.489419164021,165.215982411944,2.99112679627954,19,-2.58316138838817,0.019,999,2.58316138838817,9011,28,63.2110324285714,73.5465848753754,7.39742773722841,82,-1.3971819413374,0.082,999,1.3971819413374
30,156.582426758621,165.205190455833,2.85501099678127,12,-3.02022083520289,0.012,999,3.02022083520289,9012,30,60.933412,71.7647418688689,7.0059541566685,61,-1.54601780523489,0.061,999,1.54601780523489
32,156.617289274194,165.219665897147,2.72827957620438,11,-3.15304072866364,0.011,999,3.15304072866364,9013,32,56.864350375,70.2053667562563,6.77912419467804,33,-1.96795574149971,0.033,999,1.96795574149971
38,158.735878910384,165.17821323593,2.41776483857082,17,-2.66458268511929,0.017,999,2.66458268511929,9014,38,60.1163140526316,65.8761777516464,5.82593223264514,168,-0.988659577387439,0.168,999,0.988659577387439
41,158.615743321951,165.25263949808,2.17563551937448,9,-3.05055516745598,0.009,999,3.05055516745598,9015,41,56.617067804878,64.0488437698186,5.63254008267075,95,-1.31943596598724,0.095,999,1.31943596598724
48,160.51267391844,165.272337998901,1.95521389304997,20,-2.43434444557725,0.02,999,2.43434444557725,9016,48,57.1517423333333,60.574233589381,5.14701714251105,250,-0.664946543072518,0.25,999,0.664946543072518
51,159.093294757647,165.282526199196,1.85524165405767,4,-3.33607830980525,0.004,999,3.33607830980525,9017,51,54.4916695686275,59.4395934881548,4.8807617890103,159,-1.01376058357699,0.159,999,1.01376058357699
57,157.334380382206,165.247240867797,1.73247474979189,1,-4.56737420648813,0.001,999,4.56737420648813,9018,57,51.1229289824561,57.2053838998648,4.49037180436869,87,-1.35455485256054,0.087,999,1.35455485256054
68,160.576903027217,165.263351028858,1.56786856217054,7,-2.98905668160916,0.007,999,2.98905668160916,9019,68,46.9391805294118,53.9246272883766,3.86858462125119,30,-1.80568539733935,0.03,999,1.80568539733935
75,160.290836186667,165.293081788997,1.42377432501413,1,-3.51336972049993,0.001,999,3.51336972049993,9020,75,46.9767302933333,52.2714013401401,3.57266700809237,74,-1.48199399351072,0.074,999,1.48199399351072
74,160.468980196964,165.283081988055,1.42683034852646,3,-3.37398331628024,0.003,999,3.37398331628024,9021,74,47.3658367027027,52.5398416557098,3.60016700781403,84,-1.43715692682508,0.084,999,1.43715692682508
71,160.104281021328,165.313632567024,1.44876294726653,3,-3.59572389363253,0.003,999,3.59572389363253,9022,71,50.7802507323944,53.3192001064445,3.82530637482602,261,-0.66372445113382,0.261,999,0.66372445113382
71,160.739314622938,165.311279516326,1.46146914142745,7,-3.12833488151684,0.007,999,3.12833488151684,9023,71,51.2668068450704,53.2705258653865,3.82212292886339,311,-0.524242432179425,0.311,999,0.524242432179425
72,160.704095925665,165.307194924307,1.4466673289763,3,-3.18186421054986,0.003,999,3.18186421054986,9024,72,51.3861998611111,52.9496385565287,3.74346321855181,351,-0.417644999867921,0.351,999,0.417644999867921
71,161.399248173038,165.293669954281,1.46806047686639,14,-2.65276658735146,0.014,999,2.65276658735146,9025,71,53.533916056338,53.1934611062612,3.79389836860842,549,0.0897374987410929,0.549,999,-0.0897374987410929
74,160.537037840059,165.277154684318,1.43551636661066,1,-3.30202911963353,0.001,999,3.30202911963353,9026,74,50.9906052702703,52.4347920597895,3.6459891726394,344,-0.396102873907817,0.344,999,0.396102873907817
79,160.9503619247,165.27089819018,1.35470322114636,5,-3.18928618315724,0.005,999,3.18928618315724,9027,79,49.2301955696202,51.258675148617,3.49726254711453,291,-0.58001924410003,0.291,999,0.58001924410003
79,160.894201504057,165.262849160819,1.3806616696013,2,-3.16416958111381,0.002,999,3.16416958111381,9028,79,49.5934890886076,51.2384606209247,3.50956690131661,323,-0.468710692393418,0.323,999,0.468710692393418
79,161.067526605648,165.295839084484,1.36195778668755,3,-3.10458409222798,0.003,999,3.10458409222798,9029,79,49.1223772658228,51.2791969305255,3.5708245940108,274,-0.604011652748281,0.274,999,0.604011652748281
75,160.282275477477,165.283730547369,1.42166239063668,1,-3.51803290488068,0.001,999,3.51803290488068,9030,75,50.4254429333333,52.1587133643243,3.67098550408953,316,-0.472153984007865,0.316,999,0.472153984007865
72,159.691760633803,165.2730728314,1.44668410870898,1,-3.85800339134035,0.001,999,3.85800339134035,9031,72,48.9517035555556,52.9487727471638,3.7923020917273,142,-1.05399546104928,0.142,999,1.05399546104928
58,161.333416232305,165.202896084136,1.76861575837977,25,-2.18785783938479,0.025,999,2.18785783938479,9082,58,45.3371458965517,56.72664575724,4.60455508739536,4,-2.47352885230241,0.004,999,2.47352885230241
56,159.838293819481,165.234963618934,1.83632093804585,10,-2.93884891668026,0.01,999,2.93884891668026,9083,56,45.6654769642857,57.4600846573359,4.79617082438348,4,-2.45917172780566,0.004,999,2.45917172780566
55,160.252085276768,165.223383733381,1.83824175814931,13,-2.70437685063677,0.013,999,2.70437685063677,9084,55,44.0249736727273,57.8727929058877,4.72576019101406,1,-2.93028394870561,0.001,999,2.93028394870561
55,160.751923194613,165.198910702814,1.84659553207503,14,-2.4082087446643,0.014,999,2.4082087446643,9085,55,46.6594052363636,57.8352974130494,4.70970815734932,7,-2.37294792019039,0.007,999,2.37294792019039
54,161.245804663871,165.182484065203,1.88186035503928,25,-2.09190835589354,0.025,999,2.09190835589354,9086,54,47.9775815925926,58.2510544591258,4.84500949435496,17,-2.12042368100683,0.017,999,2.12042368100683
54,161.967905221523,165.189366524243,1.85668138130312,56,-1.73506415002568,0.056,999,1.73506415002568,9087,54,49.3664182222222,58.1952023975086,4.74623507290866,22,-1.86016580292889,0.022,999,1.86016580292889
54,162.358452526904,165.194459495299,1.84471445697159,77,-1.53736908044319,0.077,999,1.53736908044319,9088,54,51.3780726296296,58.1867352530308,4.72912951818269,61,-1.43972851604572,0.061,999,1.43972851604572
57,160.818670781955,165.169175700962,1.7762033300569,16,-2.44932820774971,0.016,999,2.44932820774971,9089,57,50.7242337894737,57.254778634459,4.66811007776669,77,-1.39896976210759,0.077,999,1.39896976210759
56,159.883750336364,165.181174688224,1.77895955542803,7,-2.97782169116583,0.007,999,2.97782169116583,9090,56,49.3555688928571,57.6020941487559,4.76530671187017,41,-1.73053399382605,0.041,999,1.73053399382605
47,158.21522240148,165.161144948937,2.01332123778232,3,-3.44998225673503,0.003,999,3.44998225673503,9091,47,54.8367888510638,60.9887631944285,5.33082683609919,114,-1.15403755036739,0.114,999,1.15403755036739
45,160.130448022222,165.163925685617,2.04163359989607,18,-2.46541674453778,0.018,999,2.46541674453778,9092,45,53.5110982666667,61.8580133079746,5.49442583677384,60,-1.51916056186301,0.06,999,1.51916056186301
42,160.043481711963,165.174867802619,2.14553912589637,21,-2.39165346775602,0.021,999,2.39165346775602,9093,42,54.177546047619,63.4373707924591,5.70198519976763,51,-1.62396506136449,0.051,999,1.62396506136449
40,159.249533805128,165.214615215355,2.18742897141795,8,-2.72698290466553,0.008,999,2.72698290466553,9094,40,57.8354174,64.5192634451952,5.81371137784393,131,-1.14966939546868,0.131,999,1.14966939546868
39,160.156216615385,165.213977808156,2.21272200076071,20,-2.28576440738281,0.02,999,2.28576440738281,9095,39,58.9612702564103,65.1528431326198,5.95796508349391,148,-1.03920932557373,0.148,999,1.03920932557373
38,162.296000315789,165.153411232987,2.28261638164705,104,-1.25181390100058,0.104,999,1.25181390100058,9096,38,62.6953163157895,65.8739997802012,6.22371425935751,286,-0.510737371921042,0.286,999,0.510737371921042
44,160.537170602537,165.232478350986,2.08717069847854,21,-2.24960409413182,0.021,999,2.24960409413182,9097,44,57.2420584090909,62.6153712312312,5.52744325784715,156,-0.972115419640353,0.156,999,0.972115419640353
43,160.240947634552,165.205130875687,2.20105469828254,25,-2.25536568673619,0.025,999,2.25536568673619,9098,43,59.1803523255814,62.9484782465256,5.56010733241583,246,-0.677707406649464,0.246,999,0.677707406649464
40,161.653125058974,165.187716884627,2.26958788488946,61,-1.55737164847649,0.061,999,1.55737164847649,9099,40,59.75687245,64.8288327904905,5.9709148480583,185,-0.849444426784928,0.185,999,0.849444426784928
40,163.629450438462,165.216640647299,2.26380203447604,215,-0.701117052050175,0.215,999,0.701117052050175,9100,40,63.4776289,64.8972975836336,5.70194862358917,410,-0.248979564242373,0.41,999,0.248979564242373
40,162.330657982051,165.202093064974,2.27465494030387,101,-1.26236073526787,0.101,999,1.26236073526787,9101,40,67.9741989,64.8633548695696,5.89449906930425,703,0.52775375716492,0.703,999,-0.52775375716492
38,161.725023032717,165.151638598288,2.39327999546337,79,-1.43176543156949,0.079,999,1.43176543156949,9102,38,65.119735,65.9899420555819,6.08324363834527,427,-0.143049844345641,0.427,999,0.143049844345641
27,158.996107065527,165.176486168559,3.00365100449466,29,-2.05762223833044,0.029,999,2.05762223833044,9108,27,71.3619337037037,74.794284714344,7.68526474492653,327,-0.44661454413866,0.327,999,0.44661454413866
28,158.773100465608,165.188406880184,2.9338459218639,24,-2.1866541684303,0.024,999,2.1866541684303,9109,28,70.9646033571429,73.76906198999,7.44753447157258,346,-0.376562021102664,0.346,999,0.376562021102664
29,158.138144492611,165.18234400609,2.84536386449873,20,-2.47567616970492,0.02,999,2.47567616970492,9110,29,68.2139597241379,72.9110089996893,7.1928664336216,247,-0.653014944583984,0.247,999,0.653014944583984
29,158.138144492611,165.18234400609,2.84536386449873,20,-2.47567616970492,0.02,999,2.47567616970492,9111,29,68.2139597241379,72.9110089996893,7.1928664336216,247,-0.653014944583984,0.247,999,0.653014944583984
29,157.722921093596,165.212800862841,2.8859391274451,18,-2.59530067630891,0.018,999,2.59530067630891,9114,29,59.4635290344828,72.6546245109938,7.25116741682656,44,-1.81916851704467,0.044,999,1.81916851704467
32,156.570481455645,165.206422012034,2.70005945393645,9,-3.19842607309946,0.009,999,3.19842607309946,9115,32,56.931385125,70.086976078954,6.62719573300453,30,-1.98509165625469,0.03,999,1.98509165625469
31,156.81689855914,165.239512753166,2.70376902879197,9,-3.11513820312878,0.009,999,3.11513820312878,9116,31,57.8471710322581,70.6964802931318,6.75301720069769,35,-1.90275085624634,0.035,999,1.90275085624634
39,158.02082854251,165.254672286142,2.26392133822046,7,-3.19527168259199,0.007,999,3.19527168259199,9117,39,54.4085716410256,65.262949025333,5.82289708349954,29,-1.86408539059803,0.029,999,1.86408539059803
45,161.367508389899,165.243837600539,2.03144987304801,33,-1.9081589273103,0.033,999,1.9081589273103,9118,45,56.7652872,62.080157400912,5.3949120911844,166,-0.985163448649484,0.166,999,0.985163448649484
49,160.13138902381,165.232662417255,1.90105675840366,13,-2.68338826334091,0.013,999,2.68338826334091,9119,49,53.0501532244898,60.227872688321,5.05350137134408,82,-1.42034580311633,0.082,999,1.42034580311633
50,159.417990279184,165.215164691721,1.87656293650223,3,-3.08925125812349,0.003,999,3.08925125812349,9120,50,51.25336448,59.929407167968,4.89956986128007,41,-1.77077640152298,0.041,999,1.77077640152298
64,160.013570543651,165.24497491479,1.60149305511548,5,-3.26657949244885,0.005,999,3.26657949244885,9121,64,50.09650928125,55.0969835510198,4.03423784651485,119,-1.23950903739839,0.119,999,1.23950903739839
68,159.891346917471,165.260792958437,1.51404099616106,3,-3.54643371915293,0.003,999,3.54643371915293,9122,68,49.9917656470588,54.0313715273214,3.9373773981684,169,-1.02596359753113,0.169,999,1.02596359753113
68,159.394637205443,165.293253004155,1.49969207249882,2,-3.93321796312719,0.002,999,3.93321796312719,9123,68,52.0362811764706,54.0502407499853,3.93788246380983,306,-0.511432119171537,0.306,999,0.511432119171537
66,159.390563663403,165.295129072482,1.52964816727783,2,-3.86008072665907,0.002,999,3.86008072665907,9124,66,52.6884908787879,54.5678631663178,4.03185985815411,338,-0.466130360094009,0.338,999,0.466130360094009
67,160.375150956128,165.306109357287,1.52949045056251,6,-3.22392231958348,0.006,999,3.22392231958348,9125,67,49.7655634029851,54.3092412486815,3.99706455328115,135,-1.13675368139016,0.135,999,1.13675368139016
69,160.68967400341,165.30395546464,1.48652535137522,7,-3.10407182559072,0.007,999,3.10407182559072,9126,69,49.8875866086956,53.7476687624436,3.90814890929616,163,-0.98770088943288,0.163,999,0.98770088943288
69,161.176630798806,165.29100019727,1.49470954432322,13,-2.75262134646111,0.013,999,2.75262134646111,9127,69,51.8475831014493,53.7635161549666,3.90520658818386,335,-0.490609910193842,0.335,999,0.490609910193842
71,160.716807720724,165.290071264462,1.47828803826862,5,-3.09362142244883,0.005,999,3.09362142244883,9128,71,51.5823912112676,53.1450061038785,3.77195254228309,343,-0.414272150854025,0.343,999,0.414272150854025
74,160.958365905961,165.291683879587,1.42184090669781,6,-3.04768132159786,0.006,999,3.04768132159786,9129,74,51.3823637567568,52.3835577374672,3.65938003901731,395,-0.273596612004065,0.395,999,0.273596612004065
70,160.460199592547,165.268287891551,1.47720066307795,2,-3.25486470401812,0.002,999,3.25486470401812,9130,70,53.8506831428571,53.3798510283712,3.77720485829724,556,0.124650934262051,0.556,999,-0.124650934262051
71,160.260852067606,165.291734094903,1.46859407730462,2,-3.42564504722172,0.002,999,3.42564504722172,9131,71,51.8344265352113,53.1300971104062,3.79105889857914,368,-0.341770099029725,0.368,999,0.341770099029725
50,160.382651343673,165.225508578174,1.92980409337196,13,-2.50950718320772,0.013,999,2.50950718320772,9182,50,52.4038842,59.8084123279279,4.90246383358933,70,-1.51036874095749,0.07,999,1.51036874095749
53,160.41239108418,165.199445783413,1.86654219584245,12,-2.5646646027587,0.012,999,2.5646646027587,9184,53,48.0458446415094,58.5037769537462,4.79795189772087,9,-2.17966593562651,0.009,999,2.17966593562651
56,160.125528797403,165.220744933532,1.78127824484962,7,-2.86042685967859,0.007,999,2.86042685967859,9185,56,46.2952619642857,57.4086156482911,4.67714698455399,7,-2.37609673604585,0.007,999,2.37609673604585
57,159.747439735589,165.227920781477,1.77292982329721,7,-3.09120021214133,0.007,999,3.09120021214133,9186,57,43.9565151578947,57.1453613098713,4.57802211953325,1,-2.8809048553311,0.001,999,2.8809048553311
58,160.485322670296,165.222620169589,1.75064182380305,12,-2.7060346867538,0.012,999,2.7060346867538,9187,58,47.3197576896552,56.7670835220738,4.46921906396901,12,-2.11386501695191,0.012,999,2.11386501695191
55,161.506519104377,165.238826894203,1.80012186964275,28,-2.07336394983425,0.028,999,2.07336394983425,9188,55,49.3959818545455,57.7629252874329,4.75323314897228,27,-1.76026362912505,0.027,999,1.76026362912505
52,160.488048428356,165.204199131103,1.88795457088543,16,-2.49802128476821,0.016,999,2.49802128476821,9189,52,50.7363361153846,58.8862978676369,4.89945804334534,42,-1.66344148274152,0.042,999,1.66344148274152
51,161.61040732549,165.20518947518,1.90096147471854,41,-1.89103366769825,0.041,999,1.89103366769825,9190,51,54.8471061568627,59.3161505320615,4.96832145066602,194,-0.899507896092279,0.194,999,0.899507896092279
51,160.321801499608,165.177008671387,1.88654824819434,14,-2.57359289720083,0.014,999,2.57359289720083,9191,51,52.8646869411765,59.4233082051463,4.87648812138368,77,-1.34494765509833,0.077,999,1.34494765509833
49,160.190013290816,165.192868095536,1.93855912454019,15,-2.5807078780258,0.015,999,2.5807078780258,9192,49,48.1442313469388,60.3465043532103,5.09043209652119,4,-2.39709965183715,0.004,999,2.39709965183715
45,158.594203947475,165.20426590436,2.08563670356403,4,-3.16932567670563,0.004,999,3.16932567670563,9193,45,49.9963468444444,62.1058772238906,5.44265936211817,9,-2.22492894994136,0.009,999,2.22492894994136
44,157.613782427061,165.206076684567,2.10445366857923,3,-3.60772697012221,0.003,999,3.60772697012221,9194,44,50.7449738181818,62.5747895899536,5.48999509711389,13,-2.15479532540762,0.013,999,2.15479532540762
42,160.5525454518,165.217903068434,2.14869216524515,23,-2.17125453896826,0.023,999,2.17125453896826,9195,42,49.811974952381,63.5171268108108,5.57597821080138,8,-2.45789193219608,0.008,999,2.45789193219608
41,159.472864892683,165.209741234063,2.14235589766428,10,-2.67783534362105,0.01,999,2.67783534362105,9196,41,59.0476843902439,63.9054483328695,5.764044425767,211,-0.842770038501074,0.211,999,0.842770038501074
37,161.944513318318,165.176160458699,2.32079775478803,87,-1.39247253825261,0.087,999,1.39247253825261,9197,37,65.9492923783784,66.492152035008,6.30897994471268,475,-0.0860455511646621,0.475,999,0.0860455511646621
38,160.3742748734,165.153421841761,2.29237131497961,25,-2.0848049079708,0.025,999,2.0848049079708,9198,38,63.3613855789474,65.7977016288394,6.10789634422471,332,-0.398879730857849,0.332,999,0.398879730857849
44,160.430935291755,165.168124215235,2.10166797992411,18,-2.25401393975256,0.018,999,2.25401393975256,9199,44,55.7252548636364,62.4702028596324,5.50008871039121,107,-1.22633440134391,0.107,999,1.22633440134391
42,162.174751059233,165.197166469125,2.20989711150808,88,-1.36767245594947,0.088,999,1.36767245594947,9200,42,61.6859364761905,63.5149467668621,5.75042178903576,366,-0.318065414637751,0.366,999,0.318065414637751
41,162.121826714634,165.192887399181,2.22859993961537,85,-1.37802242114246,0.085,999,1.37802242114246,9201,41,61.3907063414634,64.1657541297883,5.76182901349344,320,-0.481626195748974,0.32,999,0.481626195748974
41,163.239990719512,165.207988671252,2.23861024777045,167,-0.879115939766469,0.167,999,0.879115939766469,9202,41,62.8631450731707,64.2787963239825,5.63267850771045,410,-0.251328253312155,0.41,999,0.251328253312155
40,162.330657982051,165.202093064974,2.27465494030387,101,-1.26236073526787,0.101,999,1.26236073526787,9203,40,67.9741989,64.8633548695696,5.89449906930425,703,0.52775375716492,0.703,999,-0.52775375716492
38,161.639668605974,165.151911140113,2.37678165557869,74,-1.47773041158194,0.074,999,1.47773041158194,9204,38,63.5420902105263,66.1023834515041,6.21648216482514,334,-0.411855640070004,0.334,999,0.411855640070004
27,158.996107065527,165.176486168559,3.00365100449466,29,-2.05762223833044,0.029,999,2.05762223833044,9209,27,71.3619337037037,74.794284714344,7.68526474492653,327,-0.44661454413866,0.327,999,0.44661454413866
27,158.996107065527,165.176486168559,3.00365100449466,29,-2.05762223833044,0.029,999,2.05762223833044,9210,27,71.3619337037037,74.794284714344,7.68526474492653,327,-0.44661454413866,0.327,999,0.44661454413866
28,158.773100465608,165.188406880184,2.9338459218639,24,-2.1866541684303,0.024,999,2.1866541684303,9211,28,70.9646033571429,73.76906198999,7.44753447157258,346,-0.376562021102664,0.346,999,0.376562021102664
29,158.138144492611,165.18234400609,2.84536386449873,20,-2.47567616970492,0.02,999,2.47567616970492,9212,29,68.2139597241379,72.9110089996893,7.1928664336216,247,-0.653014944583984,0.247,999,0.653014944583984
