"lizard_ntaxa.x","lizard_mpd.obs","lizard_mpd.rand.mean","lizard_mpd.rand.sd","lizard_mpd.obs.rank","lizard_mpd.obs.z","lizard_mpd.obs.p","lizard_runs.x","lizard_NRI","grid_id","lizard_ntaxa.y","lizard_mntd.obs","lizard_mntd.rand.mean","lizard_mntd.rand.sd","lizard_mntd.obs.rank","lizard_mntd.obs.z","lizard_mntd.obs.p","lizard_runs.y","lizard_NTI"
6,245.08594,333.303147982382,25.7061872490665,11,-3.43174999573637,0.011,999,3.43174999573637,8677,6,51.322609,224.186544824825,47.948759385603,1,-3.60518057275802,0.001,999,3.60518057275802
6,245.08594,333.303147982382,25.7061872490665,11,-3.43174999573637,0.011,999,3.43174999573637,8678,6,51.322609,224.186544824825,47.948759385603,1,-3.60518057275802,0.001,999,3.60518057275802
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8679,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8682,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8683,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8684,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8685,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8686,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8687,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8688,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8689,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8690,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8691,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,346.5078014,331.787452345946,33.8220619357891,626,0.435229202820354,0.626,999,-0.435229202820354,8692,5,242.9429388,244.435836354354,54.5802793762506,490,-0.0273523252613453,0.49,999,0.0273523252613453
5,346.5078014,331.787452345946,33.8220619357891,626,0.435229202820354,0.626,999,-0.435229202820354,8693,5,242.9429388,244.435836354354,54.5802793762506,490,-0.0273523252613453,0.49,999,0.0273523252613453
7,329.852482190476,331.587863626102,23.9445487278455,380,-0.0724750111330323,0.38,999,0.0724750111330323,8694,7,159.548875428571,210.68218020735,41.4778552957592,104,-1.2327856494549,0.104,999,1.2327856494549
7,329.852482190476,331.587863626102,23.9445487278455,380,-0.0724750111330323,0.38,999,0.0724750111330323,8695,7,159.548875428571,210.68218020735,41.4778552957592,104,-1.2327856494549,0.104,999,1.2327856494549
7,328.912377714286,332.320762892798,23.1472279818067,339,-0.147248092998036,0.339,999,0.147248092998036,8696,7,158.397205428571,210.196859490347,42.2360313406472,127,-1.22643279724828,0.127,999,1.22643279724828
7,310.535193619048,332.61033600572,22.7806286394904,136,-0.969031308837762,0.136,999,0.969031308837762,8698,7,130.572942571429,209.343620621193,43.9297598012553,37,-1.7931051388884,0.037,999,1.7931051388884
6,312.850679333333,333.17168941021,26.683577676669,177,-0.761554928020193,0.177,999,0.761554928020193,8699,6,137.709286,224.001398512513,48.5555217079974,39,-1.77718433407955,0.039,999,1.77718433407955
6,312.850679333333,333.433105685152,26.3957081916773,178,-0.779764126893487,0.178,999,0.779764126893487,8700,6,137.709286,223.013939912579,48.7245066097683,42,-1.7507545965684,0.042,999,1.7507545965684
6,312.850679333333,333.433105685152,26.3957081916773,178,-0.779764126893487,0.178,999,0.779764126893487,8701,6,137.709286,223.013939912579,48.7245066097683,42,-1.7507545965684,0.042,999,1.7507545965684
5,319.8043512,333.906820245245,31.9136238495987,244,-0.441894944670239,0.244,999,0.441894944670239,8702,5,130.5121716,240.132295906306,58.3137119044927,30,-1.87983444589918,0.03,999,1.87983444589918
6,312.850679333333,333.433105685152,26.3957081916773,178,-0.779764126893487,0.178,999,0.779764126893487,8703,6,137.709286,223.013939912579,48.7245066097683,42,-1.7507545965684,0.042,999,1.7507545965684
7,319.715640380952,332.854847920206,22.8914206946164,227,-0.573979558304286,0.227,999,0.573979558304286,8704,7,96.2017568571429,208.283923178607,43.7435420049024,4,-2.56225630537425,0.004,999,2.56225630537425
8,334.681420571429,332.720355772272,20.5802861238704,477,0.0952885099533059,0.477,999,-0.0952885099533059,8705,8,131.24233575,196.679992116116,38.8283527023309,41,-1.68530601511168,0.041,999,1.68530601511168
9,333.954317777778,332.55720964331,18.2175739539293,464,0.0766901310789759,0.464,999,-0.0766901310789759,8706,9,136.855026,185.532418775887,33.970208254812,64,-1.43294360784472,0.064,999,1.43294360784472
10,330.5948924,332.380641300189,16.4624482866467,378,-0.108474078040843,0.378,999,0.108474078040843,8707,10,127.3307202,177.718803221622,30.5508327008076,47,-1.64931946422166,0.047,999,1.64931946422166
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8708,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8709,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8710,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8711,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8712,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
12,308.896089060606,332.617345407559,14.5688998361791,64,-1.62821191810556,0.064,999,1.62821191810556,8713,12,65.1795863333333,164.568967417584,26.6029427960449,1,-3.73602957560873,0.001,999,3.73602957560873
12,308.896089060606,332.617345407559,14.5688998361791,64,-1.62821191810556,0.064,999,1.62821191810556,8714,12,65.1795863333333,164.568967417584,26.6029427960449,1,-3.73602957560873,0.001,999,3.73602957560873
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8715,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
12,320.183412333333,332.686333608836,14.1181558293097,160,-0.885591675475516,0.16,999,0.885591675475516,8716,12,104.827004833333,164.548144140974,26.5150731406464,7,-2.25234676860428,0.007,999,2.25234676860428
13,326.634054692308,332.791311455032,12.9972363150401,255,-0.473735847643183,0.255,999,0.473735847643183,8717,13,116.394135076923,159.079264930777,25.4929246453128,39,-1.67439124571774,0.039,999,1.67439124571774
14,324.803464857143,332.983833633447,11.8725722577365,182,-0.689014023138352,0.182,999,0.689014023138352,8718,14,113.250572571429,154.70818122022,23.9471616616466,34,-1.73121179180034,0.034,999,1.73121179180034
15,322.497576266667,333.079016842976,10.9694268652442,149,-0.964630213255363,0.149,999,0.964630213255363,8719,15,116.526235466667,150.484048693493,22.6474524848795,63,-1.49940984530152,0.063,999,1.49940984530152
20,317.609738673684,333.001401376608,8.91811164515626,55,-1.72588809328079,0.055,999,1.72588809328079,8720,20,113.1899135,136.263858533634,18.003937598397,103,-1.28160547699788,0.103,999,1.28160547699788
20,318.779268263158,333.062717915147,8.76136590416384,64,-1.63027658109801,0.064,999,1.63027658109801,8721,20,117.2162744,135.75262507958,17.7964623688276,136,-1.04157502178905,0.136,999,1.04157502178905
22,320.977913411255,333.281335478327,8.1381652110751,74,-1.51181768223726,0.074,999,1.51181768223726,8722,22,122.239896727273,131.704333976249,16.3754039158923,285,-0.577966644217612,0.285,999,0.577966644217612
21,322.749964161905,333.337212348048,8.44228919443746,103,-1.25407314797023,0.103,999,1.25407314797023,8723,21,124.812776380952,133.597432075313,17.0685062176964,300,-0.51467044522345,0.3,999,0.51467044522345
22,322.733102987013,333.356059094636,8.16694519393033,92,-1.30072577388149,0.092,999,1.30072577388149,8724,22,125.820978272727,131.743805849122,16.2739987207636,365,-0.363944208059805,0.365,999,0.363944208059805
22,322.733102987013,333.356059094636,8.16694519393033,92,-1.30072577388149,0.092,999,1.30072577388149,8725,22,125.820978272727,131.743805849122,16.2739987207636,365,-0.363944208059805,0.365,999,0.363944208059805
23,321.757956079051,333.284311578618,7.98188279796586,75,-1.44406473902426,0.075,999,1.44406473902426,8726,23,127.180447391304,129.864671438482,15.7027937287314,449,-0.170939266830354,0.449,999,0.170939266830354
25,315.03382402,333.222707716313,7.58342057950992,22,-2.39850651900523,0.022,999,2.39850651900523,8727,25,121.21441976,127.022782230871,14.4374757857422,359,-0.402311495241221,0.359,999,0.402311495241221
27,323.812500660969,333.084711288482,7.06579723434675,96,-1.31226672942743,0.096,999,1.31226672942743,8728,27,125.237979185185,124.26183028421,13.4695261694612,534,0.0724709161030638,0.534,999,-0.0724709161030638
25,325.41047624,333.052914154238,7.51588188071643,132,-1.01683848090346,0.132,999,1.01683848090346,8729,25,144.82837304,126.874675226747,14.61943971092,893,1.22807017014768,0.893,999,-1.22807017014768
6,245.08594,333.303147982382,25.7061872490665,11,-3.43174999573637,0.011,999,3.43174999573637,8779,6,51.322609,224.186544824825,47.948759385603,1,-3.60518057275802,0.001,999,3.60518057275802
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8780,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8781,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8784,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8785,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8786,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8787,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8788,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8789,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8790,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8791,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8792,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,280.2332828,331.842934716917,32.2643033413062,70,-1.59958984302146,0.07,999,1.59958984302146,8793,5,177.0303016,242.76500802963,54.94440100722,117,-1.19638589600771,0.117,999,1.19638589600771
4,323.508588,331.201525180514,41.1967874928904,305,-0.186736336706871,0.305,999,0.186736336706871,8794,4,208.642373,267.425938262763,65.9788427668721,179,-0.890945684974607,0.179,999,0.890945684974607
5,346.5078014,331.787452345946,33.8220619357891,626,0.435229202820354,0.626,999,-0.435229202820354,8795,5,242.9429388,244.435836354354,54.5802793762506,490,-0.0273523252613453,0.49,999,0.0273523252613453
6,335.957502933333,331.897684887688,27.454092749552,475,0.147876605600525,0.475,999,-0.147876605600525,8796,6,155.847596666667,225.502100035035,47.7628030410405,79,-1.45834203466905,0.079,999,1.45834203466905
6,335.957502933333,331.897684887688,27.454092749552,475,0.147876605600525,0.475,999,-0.147876605600525,8797,6,155.847596666667,225.502100035035,47.7628030410405,79,-1.45834203466905,0.079,999,1.45834203466905
5,314.2428484,332.413984861461,30.7689780503361,222,-0.590566785537519,0.222,999,0.590566785537519,8798,5,111.7118384,243.159721786587,55.5355484365765,11,-2.36691429340442,0.011,999,2.36691429340442
6,312.850679333333,333.062469404738,26.0374359174061,169,-0.776258850353737,0.169,999,0.776258850353737,8800,6,137.709286,224.12660579713,47.9854589322332,38,-1.80090639373007,0.038,999,1.80090639373007
6,312.850679333333,333.062469404738,26.0374359174061,169,-0.776258850353737,0.169,999,0.776258850353737,8801,6,137.709286,224.12660579713,47.9854589322332,38,-1.80090639373007,0.038,999,1.80090639373007
6,312.850679333333,333.433105685152,26.3957081916773,178,-0.779764126893487,0.178,999,0.779764126893487,8802,6,137.709286,223.013939912579,48.7245066097683,42,-1.7507545965684,0.042,999,1.7507545965684
6,312.850679333333,333.433105685152,26.3957081916773,178,-0.779764126893487,0.178,999,0.779764126893487,8803,6,137.709286,223.013939912579,48.7245066097683,42,-1.7507545965684,0.042,999,1.7507545965684
6,312.850679333333,333.433105685152,26.3957081916773,178,-0.779764126893487,0.178,999,0.779764126893487,8804,6,137.709286,223.013939912579,48.7245066097683,42,-1.7507545965684,0.042,999,1.7507545965684
6,312.850679333333,333.433105685152,26.3957081916773,178,-0.779764126893487,0.178,999,0.779764126893487,8805,6,137.709286,223.013939912579,48.7245066097683,42,-1.7507545965684,0.042,999,1.7507545965684
7,319.715640380952,332.854847920206,22.8914206946164,227,-0.573979558304286,0.227,999,0.573979558304286,8806,7,96.2017568571429,208.283923178607,43.7435420049024,4,-2.56225630537425,0.004,999,2.56225630537425
9,333.954317777778,332.55720964331,18.2175739539293,464,0.0766901310789759,0.464,999,-0.0766901310789759,8807,9,136.855026,185.532418775887,33.970208254812,64,-1.43294360784472,0.064,999,1.43294360784472
10,330.5948924,332.380641300189,16.4624482866467,378,-0.108474078040843,0.378,999,0.108474078040843,8808,10,127.3307202,177.718803221622,30.5508327008076,47,-1.64931946422166,0.047,999,1.64931946422166
10,330.5948924,332.380641300189,16.4624482866467,378,-0.108474078040843,0.378,999,0.108474078040843,8809,10,127.3307202,177.718803221622,30.5508327008076,47,-1.64931946422166,0.047,999,1.64931946422166
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8810,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8811,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8812,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8813,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8814,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8815,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8816,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8817,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
12,317.120992030303,333.03181162467,13.783998592973,103,-1.15429637394757,0.103,999,1.15429637394757,8818,12,96.405349,164.812098540541,27.3314517161073,3,-2.50285825469806,0.003,999,2.50285825469806
14,318.308219758242,333.155477064867,11.940591371145,91,-1.2434273014739,0.091,999,1.2434273014739,8819,14,103.654825714286,154.810925404833,23.8572777991126,12,-2.14425552325381,0.012,999,2.14425552325381
15,326.482862380952,332.977506198637,11.2747078621272,222,-0.576036549869328,0.222,999,0.576036549869328,8820,15,120.495141866667,150.850240531999,22.4672099440831,81,-1.3510844800436,0.081,999,1.3510844800436
16,322.3669201,332.992932342543,10.5587947089015,142,-1.00636602334776,0.142,999,1.00636602334776,8821,16,114.5245415,147.225338940065,21.6739942675327,53,-1.50875731701426,0.053,999,1.50875731701426
20,317.609738673684,333.001401376608,8.91811164515626,55,-1.72588809328079,0.055,999,1.72588809328079,8822,20,113.1899135,136.263858533634,18.003937598397,103,-1.28160547699788,0.103,999,1.28160547699788
18,321.49497372549,333.00750433529,9.61730027981167,113,-1.19706469329715,0.113,999,1.19706469329715,8823,18,117.938135444444,140.444820321655,18.9907491416771,115,-1.18513939125326,0.115,999,1.18513939125326
21,320.462465657143,333.208405915239,8.50379089457061,76,-1.49885391305119,0.076,999,1.49885391305119,8824,21,124.629066857143,133.763372043567,16.9624493790729,305,-0.538501544340276,0.305,999,0.538501544340276
21,322.749964161905,333.337212348048,8.44228919443746,103,-1.25407314797023,0.103,999,1.25407314797023,8825,21,124.812776380952,133.597432075313,17.0685062176964,300,-0.51467044522345,0.3,999,0.51467044522345
21,322.749964161905,333.337212348048,8.44228919443746,103,-1.25407314797023,0.103,999,1.25407314797023,8826,21,124.812776380952,133.597432075313,17.0685062176964,300,-0.51467044522345,0.3,999,0.51467044522345
23,321.757956079051,333.284311578618,7.98188279796586,75,-1.44406473902426,0.075,999,1.44406473902426,8827,23,127.180447391304,129.864671438482,15.7027937287314,449,-0.170939266830354,0.449,999,0.170939266830354
24,325.767418231884,333.34908950412,7.73301262051664,141,-0.98042918643646,0.141,999,0.98042918643646,8828,24,122.97561975,128.195421563063,15.1670391714709,387,-0.344154304215254,0.387,999,0.344154304215254
25,323.33017842,333.310169731612,7.52383243269924,95,-1.3264505025707,0.095,999,1.3264505025707,8829,25,112.72591496,126.895535582222,14.6732271233943,180,-0.965678545221377,0.18,999,0.965678545221377
6,245.08594,333.303147982382,25.7061872490665,11,-3.43174999573637,0.011,999,3.43174999573637,8881,6,51.322609,224.186544824825,47.948759385603,1,-3.60518057275802,0.001,999,3.60518057275802
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8882,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8883,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8884,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
6,245.08594,333.303147982382,25.7061872490665,11,-3.43174999573637,0.011,999,3.43174999573637,8886,6,51.322609,224.186544824825,47.948759385603,1,-3.60518057275802,0.001,999,3.60518057275802
6,245.08594,333.303147982382,25.7061872490665,11,-3.43174999573637,0.011,999,3.43174999573637,8887,6,51.322609,224.186544824825,47.948759385603,1,-3.60518057275802,0.001,999,3.60518057275802
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8888,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8889,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8890,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8891,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8892,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8893,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,240.215175,332.703609886487,31.7984525194377,15,-2.90858288874122,0.015,999,2.90858288874122,8894,5,26.8481592,242.899133616817,55.9430364633987,1,-3.86198154542738,0.001,999,3.86198154542738
5,280.2332828,331.842934716917,32.2643033413062,70,-1.59958984302146,0.07,999,1.59958984302146,8895,5,177.0303016,242.76500802963,54.94440100722,117,-1.19638589600771,0.117,999,1.19638589600771
4,323.508588,331.201525180514,41.1967874928904,305,-0.186736336706871,0.305,999,0.186736336706871,8896,4,208.642373,267.425938262763,65.9788427668721,179,-0.890945684974607,0.179,999,0.890945684974607
4,323.508588,331.201525180514,41.1967874928904,305,-0.186736336706871,0.305,999,0.186736336706871,8897,4,208.642373,267.425938262763,65.9788427668721,179,-0.890945684974607,0.179,999,0.890945684974607
6,335.957502933333,331.897684887688,27.454092749552,475,0.147876605600525,0.475,999,-0.147876605600525,8898,6,155.847596666667,225.502100035035,47.7628030410405,79,-1.45834203466905,0.079,999,1.45834203466905
6,335.957502933333,331.897684887688,27.454092749552,475,0.147876605600525,0.475,999,-0.147876605600525,8899,6,155.847596666667,225.502100035035,47.7628030410405,79,-1.45834203466905,0.079,999,1.45834203466905
5,314.2428484,332.413984861461,30.7689780503361,222,-0.590566785537519,0.222,999,0.590566785537519,8900,5,111.7118384,243.159721786587,55.5355484365765,11,-2.36691429340442,0.011,999,2.36691429340442
5,305.9414954,332.72176204024,31.1234164007409,154,-0.860453951951197,0.154,999,0.860453951951197,8902,5,202.3766328,243.808010122923,55.720668813831,232,-0.743554917859113,0.232,999,0.743554917859113
6,312.850679333333,333.062469404738,26.0374359174061,169,-0.776258850353737,0.169,999,0.776258850353737,8903,6,137.709286,224.12660579713,47.9854589322332,38,-1.80090639373007,0.038,999,1.80090639373007
6,312.850679333333,333.062469404738,26.0374359174061,169,-0.776258850353737,0.169,999,0.776258850353737,8904,6,137.709286,224.12660579713,47.9854589322332,38,-1.80090639373007,0.038,999,1.80090639373007
6,312.850679333333,333.062469404738,26.0374359174061,169,-0.776258850353737,0.169,999,0.776258850353737,8905,6,137.709286,224.12660579713,47.9854589322332,38,-1.80090639373007,0.038,999,1.80090639373007
5,278.5142824,333.154544715716,31.1261180642147,53,-1.7554473771188,0.053,999,1.7554473771188,8906,5,89.2221028,242.302331447848,56.6642466588454,4,-2.70153117131315,0.004,999,2.70153117131315
5,278.5142824,333.154544715716,31.1261180642147,53,-1.7554473771188,0.053,999,1.7554473771188,8907,5,89.2221028,242.302331447848,56.6642466588454,4,-2.70153117131315,0.004,999,2.70153117131315
5,278.5142824,333.154544715716,31.1261180642147,53,-1.7554473771188,0.053,999,1.7554473771188,8908,5,89.2221028,242.302331447848,56.6642466588454,4,-2.70153117131315,0.004,999,2.70153117131315
8,337.113765428571,332.303401294223,20.0528274035956,538,0.239884582734009,0.538,999,-0.239884582734009,8909,8,148.26874975,196.115440686937,37.8971367261799,101,-1.26254105376472,0.101,999,1.26254105376472
9,330.833590833333,332.148022248137,18.0016618287536,390,-0.0730172262598643,0.39,999,0.0730172262598643,8910,9,136.417996222222,186.493479951062,34.3989066707397,70,-1.45572893371739,0.07,999,1.45572893371739
10,330.5948924,332.380641300189,16.4624482866467,378,-0.108474078040843,0.378,999,0.108474078040843,8911,10,127.3307202,177.718803221622,30.5508327008076,47,-1.64931946422166,0.047,999,1.64931946422166
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8912,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8913,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
12,324.412112818182,332.492202008296,14.407455268268,226,-0.560826949635618,0.226,999,0.560826949635618,8914,12,93.8701816666667,164.846634378879,26.6313085500886,3,-2.665150778405,0.003,999,2.665150778405
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8915,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8916,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
13,319.804436923077,332.655800084084,13.4525579530924,152,-0.955310001697703,0.152,999,0.955310001697703,8917,13,89.1293403076923,159.391257258489,24.8466690088155,1,-2.82782037809045,0.001,999,2.82782037809045
14,323.586947428571,332.666229617475,12.7395853332171,180,-0.712682709164005,0.18,999,0.712682709164005,8918,14,98.614324,154.656834395824,22.972281058255,5,-2.43957098790962,0.005,999,2.43957098790962
14,320.529315802198,332.932237194821,12.3189752701491,134,-1.00681437543573,0.134,999,1.00681437543573,8919,14,110.873387857143,154.331413193193,23.1084956871644,24,-1.88060815054218,0.024,999,1.88060815054218
13,315.712451589744,333.011382020046,12.6862164801553,87,-1.36360044441638,0.087,999,1.36360044441638,8920,13,106.040967076923,159.206123408947,25.0643021616546,10,-2.12115047086213,0.01,999,2.12115047086213
13,315.712451589744,333.011382020046,12.6862164801553,87,-1.36360044441638,0.087,999,1.36360044441638,8921,13,106.040967076923,159.206123408947,25.0643021616546,10,-2.12115047086213,0.01,999,2.12115047086213
14,318.308219758242,333.155477064867,11.940591371145,91,-1.2434273014739,0.091,999,1.2434273014739,8922,14,103.654825714286,154.810925404833,23.8572777991126,12,-2.14425552325381,0.012,999,2.14425552325381
