Species_CooneyTaxonomy,Order,Family,chickPC1,chickPC2,ChickPCAscores,ChickPCACloseRelative,DistanceToSpeciesChickPCA,hatchlingPC1,hatchlingPC2,HatchlingPCAscores,DistanceToSpeciesHatchlingPCA,HatchlingPCACloseRelative,chickPC1FamilyEstimate,chickPC2FamilyEstimate,HatchlingPC1FamilyEstimate,HatchlingPC2FamilyEstimate
Circaetus_pectoralis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,27.33559374,0.659994262,1.456903485,Estimated,8.252257598,Circaetus_cinereus,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_aeruginosus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_approximans,ACCIPITRIFORMES,Accipitridae,-0.456873729,2.607312531,RealData,,,-0.431494201,0.889586204,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_assimilis,ACCIPITRIFORMES,Accipitridae,-0.78611488,-0.090386861,RealData,,,-0.431494201,0.889586204,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_buffoni,ACCIPITRIFORMES,Accipitridae,-0.78611488,-0.090386861,Estimated,Circus_assimilis,7.35148133,-0.431494201,0.889586204,Estimated,7.35148133,Circus_assimilis,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_cinereus,ACCIPITRIFORMES,Accipitridae,-0.187349842,2.732647436,Estimated,Circus_cyaneus,1.238489111,0.659994262,1.456903485,Estimated,1.238489111,Circus_cyaneus,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_cyaneus,ACCIPITRIFORMES,Accipitridae,-0.187349842,2.732647436,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_macrosceles,ACCIPITRIFORMES,Accipitridae,-0.187349842,2.732647436,Estimated,Circus_cyaneus,1.083422592,0.659994262,1.456903485,Estimated,1.083422592,Circus_cyaneus,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_macrourus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_maillardi,ACCIPITRIFORMES,Accipitridae,-0.78611488,-0.090386861,Estimated,Circus_assimilis,7.35148133,-0.431494201,0.889586204,Estimated,7.35148133,Circus_assimilis,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_maurus,ACCIPITRIFORMES,Accipitridae,-0.456873729,2.607312531,Estimated,Circus_approximans,1.104492057,-0.431494201,0.889586204,Estimated,1.104492057,Circus_approximans,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_melanoleucos,ACCIPITRIFORMES,Accipitridae,-0.187349842,2.732647436,Estimated,Circus_cyaneus,1.238489111,0.659994262,1.456903485,Estimated,1.238489111,Circus_cyaneus,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_pygargus,ACCIPITRIFORMES,Accipitridae,-0.343030794,2.693885929,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_ranivorus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Circus_aeruginosus,0.722689679,0.659994262,1.456903485,Estimated,0.722689679,Circus_aeruginosus,0.579685464,-0.198045453,1.106282383,1.424100277
Circus_spilonotus,ACCIPITRIFORMES,Accipitridae,-0.343030794,2.693885929,Estimated,Circus_pygargus,9.684491056,0.659994262,1.456903485,Estimated,9.684491056,Circus_pygargus,0.579685464,-0.198045453,1.106282383,1.424100277
Dryotriorchis_spectabilis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,27.33559374,0.659994262,1.456903485,Estimated,13.34275044,Circaetus_cinereus,0.579685464,-0.198045453,1.106282383,1.424100277
Elanoides_forficatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,24.784728,0.659994262,1.456903485,Estimated,24.784728,Pernis_apivorus,0.579685464,-0.198045453,1.106282383,1.424100277
Elanus_axillaris,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Elanus_scriptus,4.009319842,0.659994262,1.456903485,Estimated,4.009319842,Elanus_scriptus,0.579685464,-0.198045453,1.106282383,1.424100277
Elanus_caeruleus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Elanus_scriptus,1.564885974,0.659994262,1.456903485,Estimated,1.564885974,Elanus_scriptus,0.579685464,-0.198045453,1.106282383,1.424100277
Elanus_leucurus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Elanus_scriptus,4.009319842,0.659994262,1.456903485,Estimated,4.009319842,Elanus_scriptus,0.579685464,-0.198045453,1.106282383,1.424100277
Elanus_scriptus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Erythrotriorchis_buergersi,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Erythrotriorchis_radiatus,5.629033644,0.659994262,1.456903485,Estimated,5.629033644,Erythrotriorchis_radiatus,0.579685464,-0.198045453,1.106282383,1.424100277
Erythrotriorchis_radiatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Eutriorchis_astur,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,29.61693575,0.659994262,1.456903485,Estimated,29.61693575,Pernis_apivorus,0.579685464,-0.198045453,1.106282383,1.424100277
Gampsonyx_swainsonii,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Elanus_scriptus,31.75080094,0.659994262,1.456903485,Estimated,31.75080094,Elanus_scriptus,0.579685464,-0.198045453,1.106282383,1.424100277
Geranoaetus_melanoleucus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_albicaudatus,4.949378324,0.659994262,1.456903485,Estimated,4.949378324,Buteo_albicaudatus,0.579685464,-0.198045453,1.106282383,1.424100277
Geranospiza_caerulescens,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,15.29553317,0.659994262,1.456903485,Estimated,15.29553317,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Gypaetus_barbatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Gypohierax_angolensis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Gypaetus_barbatus,26.03598008,0.659994262,1.456903485,Estimated,26.03598008,Gypaetus_barbatus,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_africanus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_bengalensis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_coprotheres,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_fulvus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_himalayensis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_indicus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_rueppellii,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Gyps_tenuirostris,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Torgos_tracheliotos,12.63176238,0.659994262,1.456903485,Estimated,12.63176238,Torgos_tracheliotos,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_albicilla,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,2.04257653,0.659994262,1.456903485,Estimated,2.04257653,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_leucocephalus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_leucogaster,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,11.90272529,0.659994262,1.456903485,Estimated,11.90272529,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_leucoryphus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,7.491159168,0.659994262,1.456903485,Estimated,7.491159168,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_pelagicus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,7.491159168,0.659994262,1.456903485,Estimated,7.491159168,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_sanfordi,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,11.90272529,0.659994262,1.456903485,Estimated,11.90272529,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_vocifer,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,11.90272529,0.659994262,1.456903485,Estimated,11.90272529,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliaeetus_vociferoides,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,11.90272529,0.659994262,1.456903485,Estimated,11.90272529,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliastur_indus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliastur_sphenurus,4.023194574,0.659994262,1.456903485,Estimated,4.023194574,Haliastur_sphenurus,0.579685464,-0.198045453,1.106282383,1.424100277
Haliastur_sphenurus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Hamirostra_melanosternon,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,25.74051677,-0.431494201,0.889586204,Estimated,22.82021133,Aviceda_subcristata,0.579685464,-0.198045453,1.106282383,1.424100277
Harpagus_bidentatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Harpagus_diodon,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Harpagus_bidentatus,8.239007046,0.659994262,1.456903485,Estimated,8.239007046,Harpagus_bidentatus,0.579685464,-0.198045453,1.106282383,1.424100277
Harpia_harpyja,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Aquila_nipalensis,29.34425172,0.659994262,1.456903485,Estimated,29.34425172,Aquila_nipalensis,0.579685464,-0.198045453,1.106282383,1.424100277
Harpyhaliaetus_coronatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteogallus_anthracinus,6.257663853,0.659994262,1.456903485,Estimated,6.257663853,Buteogallus_anthracinus,0.579685464,-0.198045453,1.106282383,1.424100277
Harpyhaliaetus_solitarius,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteogallus_anthracinus,6.257663853,0.659994262,1.456903485,Estimated,6.257663853,Buteogallus_anthracinus,0.579685464,-0.198045453,1.106282383,1.424100277
Harpyopsis_novaeguineae,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Aquila_nipalensis,29.34425172,0.659994262,1.456903485,Estimated,29.34425172,Aquila_nipalensis,0.579685464,-0.198045453,1.106282383,1.424100277
Helicolestes_hamatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Rostrhamus_sociabilis,9.375154068,0.659994262,1.456903485,Estimated,9.375154068,Rostrhamus_sociabilis,0.579685464,-0.198045453,1.106282383,1.424100277
Henicopernis_infuscatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,25.74051677,-0.431494201,0.889586204,Estimated,22.82021133,Aviceda_subcristata,0.579685464,-0.198045453,1.106282383,1.424100277
Henicopernis_longicauda,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,25.74051677,-0.431494201,0.889586204,Estimated,22.82021133,Aviceda_subcristata,0.579685464,-0.198045453,1.106282383,1.424100277
Hieraaetus_ayresii,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Hieraaetus_pennatus,5.736354971,0.659994262,1.456903485,Estimated,5.736354971,Hieraaetus_pennatus,0.579685464,-0.198045453,1.106282383,1.424100277
Hieraaetus_morphnoides,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Hieraaetus_pennatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Hieraaetus_spilogaster,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Hieraaetus_weiskei,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Hieraaetus_pennatus,1.697850098,0.659994262,1.456903485,Estimated,1.697850098,Hieraaetus_pennatus,0.579685464,-0.198045453,1.106282383,1.424100277
Ichthyophaga_humilis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,13.25040538,0.659994262,1.456903485,Estimated,13.25040538,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Ichthyophaga_ichthyaetus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Haliaeetus_leucocephalus,13.25040538,0.659994262,1.456903485,Estimated,13.25040538,Haliaeetus_leucocephalus,0.579685464,-0.198045453,1.106282383,1.424100277
Ictinaetus_malayensis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Aquila_nipalensis,8.603766674,0.659994262,1.456903485,Estimated,8.603766674,Aquila_nipalensis,0.579685464,-0.198045453,1.106282383,1.424100277
Ictinia_mississippiensis,ACCIPITRIFORMES,Accipitridae,-0.533598194,1.338575982,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Ictinia_plumbea,ACCIPITRIFORMES,Accipitridae,-0.533598194,1.338575982,Estimated,Ictinia_mississippiensis,3.55757233,0.659994262,1.456903485,Estimated,3.55757233,Ictinia_mississippiensis,0.579685464,-0.198045453,1.106282383,1.424100277
Kaupifalco_monogrammicus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Melierax_gabar,25.03372676,0.659994262,1.456903485,Estimated,25.03372676,Melierax_gabar,0.579685464,-0.198045453,1.106282383,1.424100277
Leptodon_cayanensis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,29.61693575,0.659994262,1.456903485,Estimated,29.61693575,Pernis_apivorus,0.579685464,-0.198045453,1.106282383,1.424100277
Leptodon_forbesi,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,29.61693575,0.659994262,1.456903485,Estimated,29.61693575,Pernis_apivorus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_albicollis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,6.830556936,0.659994262,1.456903485,Estimated,6.830556936,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_kuhli,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,5.826060587,0.659994262,1.456903485,Estimated,5.826060587,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_lacernulatus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteogallus_anthracinus,6.257663853,0.659994262,1.456903485,Estimated,6.257663853,Buteogallus_anthracinus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_melanops,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,5.826060587,0.659994262,1.456903485,Estimated,5.826060587,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_occidentalis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,6.830556936,0.659994262,1.456903485,Estimated,6.830556936,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_plumbeus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteogallus_anthracinus,12.11625805,0.659994262,1.456903485,Estimated,12.11625805,Buteogallus_anthracinus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_polionotus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,6.830556936,0.659994262,1.456903485,Estimated,6.830556936,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_princeps,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,12.14766311,0.659994262,1.456903485,Estimated,12.14766311,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_schistaceus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteogallus_anthracinus,4.377257924,0.659994262,1.456903485,Estimated,4.377257924,Buteogallus_anthracinus,0.579685464,-0.198045453,1.106282383,1.424100277
Leucopternis_semiplumbeus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Buteo_platypterus,5.826060587,0.659994262,1.456903485,Estimated,5.826060587,Buteo_platypterus,0.579685464,-0.198045453,1.106282383,1.424100277
Lophaetus_occipitalis,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Aquila_nipalensis,8.603766674,0.659994262,1.456903485,Estimated,8.603766674,Aquila_nipalensis,0.579685464,-0.198045453,1.106282383,1.424100277
Lophoictinia_isura,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Pernis_apivorus,25.74051677,-0.431494201,0.889586204,Estimated,22.82021133,Aviceda_subcristata,0.579685464,-0.198045453,1.106282383,1.424100277
Lophotriorchis_kienerii,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Aquila_nipalensis,11.36632113,0.659994262,1.456903485,Estimated,11.36632113,Aquila_nipalensis,0.579685464,-0.198045453,1.106282383,1.424100277
Macheiramphus_alcinus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Aquila_nipalensis,29.34425172,0.659994262,1.456903485,Estimated,29.34425172,Aquila_nipalensis,0.579685464,-0.198045453,1.106282383,1.424100277
Megatriorchis_doriae,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Circus_macrourus,18.38394705,0.659994262,1.456903485,Estimated,18.38394705,Circus_macrourus,0.579685464,-0.198045453,1.106282383,1.424100277
Melierax_canorus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Melierax_gabar,15.81268837,0.659994262,1.456903485,Estimated,15.81268837,Melierax_gabar,0.579685464,-0.198045453,1.106282383,1.424100277
Melierax_gabar,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.579685464,-0.198045453,1.106282383,1.424100277
Melierax_metabates,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Melierax_gabar,15.81268837,0.659994262,1.456903485,Estimated,15.81268837,Melierax_gabar,0.579685464,-0.198045453,1.106282383,1.424100277
Melierax_poliopterus,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Melierax_gabar,15.81268837,0.659994262,1.456903485,Estimated,15.81268837,Melierax_gabar,0.579685464,-0.198045453,1.106282383,1.424100277
Milvus_migrans,ACCIPITRIFORMES,Accipitridae,-0.578863373,0.019443441,Estimated,Milvus_milvus,1.549550142,0.659994262,1.456903485,Estimated,1.549550142,Milvus_milvus,0.579685464,-0.198045453,1.106282383,1.424100277
