taxa	binomial	name	count	result.accepted_id	result.authority	result.synonym	result.syn_authority
AMPHIBIA_ANURA_RANIDAE_Amolops_kaulbacki	Amolops kaulbacki	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_lifanensis	Amolops lifanensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_loloensis	Amolops loloensis	Amolops loloensis	2	152339072	(Liu, 1950)	Amolops_liangshanensis	(Wu & Zhao, 1984)
AMPHIBIA_ANURA_RANIDAE_Amolops_loloensis	Amolops loloensis	Amolops loloensis	2	152339072	(Liu, 1950)	Staurois_loloensis	Liu, 1950
AMPHIBIA_ANURA_RANIDAE_Amolops_longimanus	Amolops longimanus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_mantzorum	Amolops mantzorum	Amolops mantzorum	3	58220	(David, 1872)	Amolops_kangtingensis	(Liu, 1950)
AMPHIBIA_ANURA_RANIDAE_Amolops_mantzorum	Amolops mantzorum	Amolops mantzorum	3	58220	(David, 1872)	Polypedates_mantzorum	David, 1872
AMPHIBIA_ANURA_RANIDAE_Amolops_mantzorum	Amolops mantzorum	Amolops mantzorum	3	58220	(David, 1872)	Staurois_kangtingensis	Liu, 1950
AMPHIBIA_ANURA_RANIDAE_Amolops_marmoratus	Amolops marmoratus	Amolops marmoratus	4	58221	(Blyth, 1855)	Ixalus_argus	Annandale, 1912
AMPHIBIA_ANURA_RANIDAE_Amolops_marmoratus	Amolops marmoratus	Amolops marmoratus	4	58221	(Blyth, 1855)	Polypedates_afghana	Günther, 1858
AMPHIBIA_ANURA_RANIDAE_Amolops_marmoratus	Amolops marmoratus	Amolops marmoratus	4	58221	(Blyth, 1855)	Rana_latopalmata	Boulenger, 1882
AMPHIBIA_ANURA_RANIDAE_Amolops_marmoratus	Amolops marmoratus	Amolops marmoratus	4	58221	(Blyth, 1855)	Rana_senchalensis	Chanda, 1987 "1986"
AMPHIBIA_ANURA_RANIDAE_Amolops_medogensis	Amolops medogensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_mengdingensis	Amolops mengdingensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_mengyangensis	Amolops mengyangensis	Amolops mengyangensis	1	136138	Wu &amp; Tian, 1995	Rana_daorum	Bain, Lathrop, Murphy, Orlov and Ho Thu Cuc, 2003
AMPHIBIA_ANURA_RANIDAE_Amolops_minutus	Amolops minutus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_monticola	Amolops monticola	Amolops monticola	3	58222	(Anderson, 1871)	Amolops_(Amolops)_monticola_Dubois,_1992	Dubois, 1992
AMPHIBIA_ANURA_RANIDAE_Amolops_monticola	Amolops monticola	Amolops monticola	3	58222	(Anderson, 1871)	Amolops_monticola	Zhao in Hu, 1985
AMPHIBIA_ANURA_RANIDAE_Amolops_monticola	Amolops monticola	Amolops monticola	3	58222	(Anderson, 1871)	Hylorana_monticola	Anderson, 1871
AMPHIBIA_ANURA_RANIDAE_Amolops_nyingchiensis	Amolops nyingchiensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_ricketti	Amolops ricketti	Amolops ricketti	3	58224	(Boulenger, 1899)	Rana_ricketti	Boulenger, 1899
AMPHIBIA_ANURA_RANIDAE_Amolops_ricketti	Amolops ricketti	Amolops ricketti	3	58224	(Boulenger, 1899)	Rhacophorus_tongkinensis	Ahl, 1926
AMPHIBIA_ANURA_RANIDAE_Amolops_ricketti	Amolops ricketti	Amolops ricketti	3	58224	(Boulenger, 1899)	Staurois_ricketti	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_shuichengicus	Amolops shuichengicus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_splendissimus	Amolops splendissimus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_torrentis	Amolops torrentis	Amolops torrentis	1	58227	(Smith, 1923)	Micrixalus_torrentis	Smith, 1923
AMPHIBIA_ANURA_RANIDAE_Amolops_tuberodepressus	Amolops tuberodepressus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_viridimaculatus	Amolops viridimaculatus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_wenshanensis	Amolops wenshanensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_wuyiensis	Amolops wuyiensis	Amolops wuyiensis	1	58230	(Liu &amp; Hu, 1975)	Staurois_wuyiensis	Liu & Hu, 1975
AMPHIBIA_ANURA_RANIDAE_Amolops_xinduqiao	Amolops xinduqiao	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Amolops_yunkaiensis	Amolops yunkaiensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_CAUDATA_CRYPTOBRANCHIDAE_Andrias_davidianus	Andrias davidianus	Andrias davidianus	1	1272	(Blanchard, 1871)	Sieboldia_davidiana	Blanchard, 1871
AMPHIBIA_CAUDATA_HYNOBIIDAE_Batrachuperus_karlschmidti	Batrachuperus karlschmidti	NA	NA	NA	NA	NA	NA
AMPHIBIA_CAUDATA_HYNOBIIDAE_Batrachuperus_londongensis	Batrachuperus londongensis	Batrachuperus londongensis	1	59084	Liu &amp; Tian, 1978	Batrachuperus_longdongensis	Liu & Tian, 1983
AMPHIBIA_CAUDATA_HYNOBIIDAE_Batrachuperus_pinchonii	Batrachuperus pinchonii	Batrachuperus pinchonii	1	59085	(David, 1872)	Batrachuperus_cochranae	Liu, 1950
AMPHIBIA_CAUDATA_HYNOBIIDAE_Batrachuperus_tibetanus	Batrachuperus tibetanus	Batrachuperus tibetanus	1	173043067	Schmidt, 1925	Batrachuperus_taibaiensis	Song, Zeng, Wu, Liu &amp; Fu, 2001
AMPHIBIA_CAUDATA_HYNOBIIDAE_Batrachuperus_yenyuanensis	Batrachuperus yenyuanensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_BOMBINATORIDAE_Bombina_fortinuptialis	Bombina fortinuptialis	Bombina fortinuptialis	1	54445	Tian &amp; Wu, 1978	Bombina_maxima	NA
AMPHIBIA_ANURA_BOMBINATORIDAE_Bombina_fortinuptialis	Bombina fortinuptialis	Bombina maxima	3	54445	Tian &amp; Wu, 1978	Bombina_maxima	NA
AMPHIBIA_ANURA_BOMBINATORIDAE_Bombina_lichuanensis	Bombina lichuanensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_BOMBINATORIDAE_Bombina_maxima	Bombina maxima	Bombina maxima	3	161756	(Boulenger, 1905)	Bombinator_maximus	Boulenger, 1905
AMPHIBIA_ANURA_BOMBINATORIDAE_Bombina_microdeladigitora	Bombina microdeladigitora	Bombina maxima	3	54448	Liu, Hu &amp; Yang, 1960	Bombina_maxima	NA
AMPHIBIA_ANURA_BOMBINATORIDAE_Bombina_microdeladigitora	Bombina microdeladigitora	Bombina microdeladigitora	1	54448	Liu, Hu &amp; Yang, 1960	Bombina_maxima	NA
AMPHIBIA_ANURA_BOMBINATORIDAE_Bombina_orientalis	Bombina orientalis	Bombina orientalis	1	54449	(Boulenger, 1890)	Bombinator_orientalis	Boulenger, 1890
AMPHIBIA_ANURA_RHACOPHORIDAE_Buergeria_choui	Buergeria choui	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RHACOPHORIDAE_Buergeria_otai	Buergeria otai	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RHACOPHORIDAE_Buergeria_oxycephala	Buergeria oxycephala	Buergeria oxycephala	2	58784	(Boulenger, 1900)	Buergeria_oxycephalus	(Boulenger, 1900) [orth. error]
AMPHIBIA_ANURA_RHACOPHORIDAE_Buergeria_oxycephala	Buergeria oxycephala	Buergeria oxycephala	2	58784	(Boulenger, 1900)	Rhacophorus_oxycephalus	Boulenger, 1900
AMPHIBIA_ANURA_RHACOPHORIDAE_Buergeria_robusta	Buergeria robusta	Buergeria robusta	1	58785	(Boulenger, 1909)	Rhacophorus_robustus	Boulenger, 1909
AMPHIBIA_ANURA_BUFONIDAE_Bufo_ailaoanus	Bufo ailaoanus	Bufo ailaoanus	1	54566	Kou, 1984	Torrentophryne_ailaoanus	(Kou, 1984)
AMPHIBIA_ANURA_BUFONIDAE_Bufo_aspinius	Bufo aspinius	Bufo aspinius	1	54580	(Yang &amp; Rao, 1996)	Torrentophryne_aspinia	Rao & Yang, 1994
AMPHIBIA_ANURA_BUFONIDAE_Bufo_bankorensis	Bufo bankorensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_BUFONIDAE_Bufo_cryptotympanicus	Bufo cryptotympanicus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_BUFONIDAE_Bufo_gargarizans	Bufo gargarizans	Bufo gargarizans	5	78017839	Cantor, 1842	Bufo_andrewsi	Schmidt, 1925
AMPHIBIA_ANURA_BUFONIDAE_Bufo_gargarizans	Bufo gargarizans	Bufo gargarizans	5	78017839	Cantor, 1842	Bufo_kabischi	Hermann & Kuhnel, 1997
AMPHIBIA_ANURA_BUFONIDAE_Bufo_gargarizans	Bufo gargarizans	Bufo gargarizans	5	78017839	Cantor, 1842	Bufo_minshanicus	Stejneger, 1926
AMPHIBIA_ANURA_BUFONIDAE_Bufo_gargarizans	Bufo gargarizans	Bufo gargarizans	5	78017839	Cantor, 1842	Bufo_tibetanus	Zarevsky, 1926
AMPHIBIA_ANURA_BUFONIDAE_Bufo_gargarizans	Bufo gargarizans	Bufo gargarizans	5	78017839	Cantor, 1842	Bufo_wolongensis	Hermann &amp; Kuhnel, 1997
AMPHIBIA_ANURA_BUFONIDAE_Bufo_luchunnicus	Bufo luchunnicus	Bufo luchunnicus	1	49328174	(Yang &amp; Rao, 2008)	Torrentophryne_luchunnica	Yang & Rao, 2008
AMPHIBIA_ANURA_BUFONIDAE_Bufo_menglianus	Bufo menglianus	Bufo menglianus	1	49328834	(Yang, 2008)	Torrentophryne_mengliana	Yang, 2008
AMPHIBIA_ANURA_BUFONIDAE_Bufo_pageoti	Bufo pageoti	Bufo pageoti	1	54722	Bourret, 1937	Bufo_burmanus	Andersson, 1939
AMPHIBIA_ANURA_BUFONIDAE_Bufo_stejnegeri	Bufo stejnegeri	Bufo stejnegeri	2	54766	Schmidt, 1931	Bufo_cycloparotidos	Zhao and Huang, 1982
AMPHIBIA_ANURA_BUFONIDAE_Bufo_stejnegeri	Bufo stejnegeri	Bufo stejnegeri	2	54766	Schmidt, 1931	Bufo_kangi	Yoon, 1975
AMPHIBIA_ANURA_BUFONIDAE_Bufo_tuberculatus	Bufo tuberculatus	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_BUFONIDAE_Bufo_tuberospinius	Bufo tuberospinius	Bufo tuberospinius	1	82462705	(Yang, Liu &amp; Rao, 1996)	Torrentophryne_tuberospinia	Yang, Liu & Rao, 1996
AMPHIBIA_ANURA_BUFONIDAE_Bufotes_zamdaensis	Bufotes zamdaensis	Bufotes zamdaensis	2	135857	(Fei, Ye &amp; Huang in Fei, Ye, Huang &amp; Chen, 1999)	Bufo_zamdaensis	Fei, Ye & Huang in Fei, Ye, Huang & Chen, 1999
AMPHIBIA_ANURA_BUFONIDAE_Bufotes_zamdaensis	Bufotes zamdaensis	Bufotes zamdaensis	2	135857	(Fei, Ye &amp; Huang in Fei, Ye, Huang &amp; Chen, 1999)	Pseudepidalea_zamdaensis	(FFei, Ye & Huang in Fei, Ye, Huang & Chen, 1999)
AMPHIBIA_ANURA_RHACOPHORIDAE_Chirixalus_doriae	Chirixalus doriae	Chirixalus doriae	1	58787	Boulenger, 1893	Chiromantis_doriae	(Boulenger, 1893)
AMPHIBIA_ANURA_RHACOPHORIDAE_Chirixalus_nongkhorensis	Chirixalus nongkhorensis	Chirixalus nongkhorensis	3	58791	(Cochran, 1927)	Chirixalus_striatus	(Ahl, 1930)
AMPHIBIA_ANURA_RHACOPHORIDAE_Chirixalus_nongkhorensis	Chirixalus nongkhorensis	Chirixalus nongkhorensis	3	58791	(Cochran, 1927)	Chiromantis_nongkhorensis	(Cochran, 1927)
AMPHIBIA_ANURA_RHACOPHORIDAE_Chirixalus_nongkhorensis	Chirixalus nongkhorensis	Chirixalus nongkhorensis	3	58791	(Cochran, 1927)	Philautus_nongkhorensis	Cochran, 1927
AMPHIBIA_ANURA_RANIDAE_Clinotarsus_alticola	Clinotarsus alticola	Clinotarsus alticola	1	58540	(Boulenger, 1882)	Rana_alticola	Boulenger, 1882
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_chenggongensis	Cynops chenggongensis	Cynops chenggongensis	1	59439	Kou &amp; Xing, 1983	Hypselotriton_chenggongensis	Kou &amp; Xing, 1983
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_cyanurus	Cynops cyanurus	Cynops cyanurus	2	59440	Liu, Hu &amp; Yang, 1962	Hypselotriton_cyanurus	(Liu, Hu &amp; Yang, 1962)
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_glaucus	Cynops glaucus	Cynops glaucus	1	78516909	Yuan, Jiang, Ding, Zhang &amp; Che, 2013	Hypselotriton_glaucus	(Yuan, Jiang, Ding, Zhang &amp; Che, 2013)
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_orientalis	Cynops orientalis	Cynops orientalis	2	59442	(David, 1873)	Hypselotriton_orientalis	(David, 1873)
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_orientalis	Cynops orientalis	Cynops orientalis	2	59442	(David, 1873)	Triton_orientalis	David, 1873
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_orphicus	Cynops orphicus	Cynops orphicus	1	59443	Risch, 1983	Hypselotriton_orphicus	(Risch, 1983)
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_wolterstorffi	Cynops wolterstorffi	Cynops wolterstorffi	2	59445	(Boulenger, 1905)	Hypselotriton_wolterstorffi	(Boulenger, 1905)
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_wolterstorffi	Cynops wolterstorffi	Cynops wolterstorffi	2	59445	(Boulenger, 1905)	Molge_wolterstorffi	Boulenger, 1905
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_yunnanensis	Cynops yunnanensis	Cynops cyanurus	2	79721674	Yang, 1983	Cynops_cyanurus	NA
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_yunnanensis	Cynops yunnanensis	Cynops yunnanensis	2	79721674	Yang, 1983	Cynops_cyanurus	NA
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Cynops_yunnanensis	Cynops yunnanensis	Cynops yunnanensis	2	79721674	Yang, 1983	Hypselotriton_yunnanensis	(Yang, 1983)
AMPHIBIA_ANURA_HYLIDAE_Dryophytes_immaculatus	Dryophytes immaculatus	Dryophytes immaculatus	1	55512	(Boettger, 1888)	Hyla_immaculata	Boettger, 1888
AMPHIBIA_ANURA_HYLIDAE_Dryophytes_japonicus	Dryophytes japonicus	Dryophytes japonicus	5	55519	(Günther, 1859)	Hyla_arborea	NA
AMPHIBIA_ANURA_HYLIDAE_Dryophytes_japonicus	Dryophytes japonicus	Dryophytes japonicus	5	55519	(Günther, 1859)	Hyla_heinzsteinitzi	Grach, Plesser &amp; Werner, 2007
AMPHIBIA_ANURA_HYLIDAE_Dryophytes_japonicus	Dryophytes japonicus	Dryophytes japonicus	5	55519	(Günther, 1859)	Hyla_japonica	Günther, 1859
AMPHIBIA_ANURA_HYLIDAE_Dryophytes_japonicus	Dryophytes japonicus	Dryophytes japonicus	5	55519	(Günther, 1859)	Hyla_stepheni	Boulenger, 1887
AMPHIBIA_ANURA_HYLIDAE_Dryophytes_japonicus	Dryophytes japonicus	Dryophytes japonicus	5	55519	(Günther, 1859)	Hyla_ussuriensis	Nikolskii, 1918
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_himalayanus	Duttaphrynus himalayanus	Duttaphrynus himalayanus	3	54662	(Günther, 1864)	Bufo_abatus	Ahl, 1925
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_himalayanus	Duttaphrynus himalayanus	Duttaphrynus himalayanus	3	54662	(Günther, 1864)	Bufo_cyphosus	Ye, 1977
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_himalayanus	Duttaphrynus himalayanus	Duttaphrynus himalayanus	3	54662	(Günther, 1864)	Bufo_himalayanus	Günther, 1864
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_melanostictus	Duttaphrynus melanostictus	Duttaphrynus melanostictus	3	54707	(Schneider, 1799)	Ansonia_kamblei	Ravichandran and Pillai, 1990
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_melanostictus	Duttaphrynus melanostictus	Duttaphrynus melanostictus	3	54707	(Schneider, 1799)	Bufo_melanostictus	Schneider, 1799
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_melanostictus	Duttaphrynus melanostictus	Duttaphrynus melanostictus	3	54707	(Schneider, 1799)	Bufo_tienhoensis	Bourret, 1937
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_stomaticus	Duttaphrynus stomaticus	Duttaphrynus stomaticus	4	54768	(Lütken, 1864)	Bufo_andersonii	(Lütken, 1864)
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_stomaticus	Duttaphrynus stomaticus	Duttaphrynus stomaticus	4	54768	(Lütken, 1864)	Bufo_pentarinus	(Lütken, 1864)
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_stomaticus	Duttaphrynus stomaticus	Duttaphrynus stomaticus	4	54768	(Lütken, 1864)	Bufo_stomaticus	Lütken, 1864
AMPHIBIA_ANURA_BUFONIDAE_Duttaphrynus_stomaticus	Duttaphrynus stomaticus	Duttaphrynus stomaticus	4	54768	(Lütken, 1864)	Bufo_stomaticus	NA
AMPHIBIA_CAUDATA_SALAMANDRIDAE_Echinotriton_chinhaiensis	Echinotriton chinhaiensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RHACOPHORIDAE_Feihyla_fuhua	Feihyla fuhua	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RHACOPHORIDAE_Feihyla_palpebralis	Feihyla palpebralis	Feihyla palpebralis	1	58792	(Smith, 1924)	Chirixalus_palpebralis	(Smith, 1924)
AMPHIBIA_ANURA_DICROGLOSSIDAE_Fejervarya_cancrivora	Fejervarya cancrivora	Fejervarya cancrivora	1	58269	(Gravenhorst, 1829)	Rana_cancrivora	Gravenhorst, 1829
AMPHIBIA_ANURA_DICROGLOSSIDAE_Fejervarya_limnocharis	Fejervarya limnocharis	Fejervarya limnocharis	1	58275	(Gravenhorst, 1829)	Rana_limnocharis	Gravenhorst, 1829
AMPHIBIA_ANURA_DICROGLOSSIDAE_Fejervarya_multistriata	Fejervarya multistriata	Fejervarya multistriata	2	58277	(Hallowell, 1861)	Rana_gracilis	Wiegmann, 1834
AMPHIBIA_ANURA_DICROGLOSSIDAE_Fejervarya_multistriata	Fejervarya multistriata	Fejervarya multistriata	2	58277	(Hallowell, 1861)	Rana_multistriata	Hallowell, 1861
AMPHIBIA_ANURA_RANIDAE_Glandirana_emeljanovi	Glandirana emeljanovi	Glandirana emeljanovi	1	58591	(Nikolsky, 1913)	Rana_emeljanovi	Nikolsky, 1913
AMPHIBIA_ANURA_RANIDAE_Glandirana_minima	Glandirana minima	Glandirana minima	1	58666	(Ting &amp; Tsai, 1979)	Rana_minima	Ting & Tsai, 1979
AMPHIBIA_ANURA_RANIDAE_Glandirana_tientaiensis	Glandirana tientaiensis	Glandirana tientaiensis	1	58738	(Chang, 1933)	Rana_tientaiensis	Chang, 1933
AMPHIBIA_ANURA_MICROHYLIDAE_Glyphoglossus_yunnanensis	Glyphoglossus yunnanensis	Glyphoglossus yunnanensis	1	57728	(Boulenger, 1919)	Calluella_yunnanensis	Boulenger, 1919
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_carinensis	Gracixalus carinensis	Gracixalus carinensis	3	114139608	(Boulenger, 1893)	Ixalus_carinensis	Boulenger, 1893
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_carinensis	Gracixalus carinensis	Gracixalus carinensis	3	114139608	(Boulenger, 1893)	Kurixalus_carinensis	(Boulenger, 1893)
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_carinensis	Gracixalus carinensis	Gracixalus carinensis	3	114139608	(Boulenger, 1893)	Philautus_carinensis	(Boulenger, 1893)
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_gracilipes	Gracixalus gracilipes	Gracixalus gracilipes	1	58848	(Bourret, 1937)	Philautus_gracilipes	Bourret, 1937
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_guangdongensis	Gracixalus guangdongensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_jinxiuensis	Gracixalus jinxiuensis	Gracixalus jinxiuensis	1	58859	(Hu in Hu, Fei &amp; Ye, 1978)	Philautus_jinxiuensis	Hu in Hu, Fei & Ye, 1978
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_medogensis	Gracixalus medogensis	Gracixalus medogensis	1	58871	(Ye &amp; Hu, 1984)	Philautus_medogensis	Ye & Hu, 1984
AMPHIBIA_ANURA_RHACOPHORIDAE_Gracixalus_tianlinensis	Gracixalus tianlinensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_crassus	Hoplobatrachus crassus	Hoplobatrachus crassus	1	58298	(Jerdon, 1854 &quot;1853&quot;)	Rana_crassa	Jerdon, 1854 "1853"
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_rugulosus	Hoplobatrachus rugulosus	hoplobatrachus rugulosus	2	58300	(Wiegmann, 1834)	Rana_rugulosa	Wiegmann, 1834
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_rugulosus	Hoplobatrachus rugulosus	hoplobatrachus rugulosus	2	58300	(Wiegmann, 1834)	Rana_tigrina	Steindachner, 1867
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_tigerinus	Hoplobatrachus tigerinus	Hoplobatrachus tigerinus	7	58301	(Daudin, 1802)	Dicroglossus_tigrinus	(Daudin, 1802)
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_tigerinus	Hoplobatrachus tigerinus	Hoplobatrachus tigerinus	7	58301	(Daudin, 1802)	Euphlyctis_tigerina	(Daudin, 1802)
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_tigerinus	Hoplobatrachus tigerinus	Hoplobatrachus tigerinus	7	58301	(Daudin, 1802)	Limnonectes_tigerinus	(Daudin, 1802)
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_tigerinus	Hoplobatrachus tigerinus	Hoplobatrachus tigerinus	7	58301	(Daudin, 1802)	Rana_gracilis	NA
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_tigerinus	Hoplobatrachus tigerinus	Hoplobatrachus tigerinus	7	58301	(Daudin, 1802)	Rana_picta	Gravenhorst, 1829
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_tigerinus	Hoplobatrachus tigerinus	Hoplobatrachus tigerinus	7	58301	(Daudin, 1802)	Rana_tigerina	Daudin, 1802
AMPHIBIA_ANURA_DICROGLOSSIDAE_Hoplobatrachus_tigerinus	Hoplobatrachus tigerinus	Hoplobatrachus tigerinus	7	58301	(Daudin, 1802)	Rana_tigrina	Merrem, 1820
AMPHIBIA_ANURA_RANIDAE_Humerana_humeralis	Humerana humeralis	Humerana humeralis	1	58621	(Boulenger, 1887)	Rana_humeralis	Boulenger, 1887
AMPHIBIA_ANURA_HYLIDAE_Hyla_annectans	Hyla annectans	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_HYLIDAE_Hyla_chinensis	Hyla chinensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_HYLIDAE_Hyla_sanchiangensis	Hyla sanchiangensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_HYLIDAE_Hyla_simplex	Hyla simplex	Hyla chinensis	1	55657	Boettger, 1901	Hyla_chinensis	Boettger, 1901
AMPHIBIA_ANURA_HYLIDAE_Hyla_simplex	Hyla simplex	Hyla simplex	1	55657	Boettger, 1901	Hyla_chinensis	Boettger, 1901
AMPHIBIA_ANURA_HYLIDAE_Hyla_tsinlingensis	Hyla tsinlingensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_HYLIDAE_Hyla_zhaopingensis	Hyla zhaopingensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_ANURA_RANIDAE_Hylarana_lateralis	Hylarana lateralis	Hylarana lateralis	3	58638	(Boulenger, 1887)	Pelophylax_lateralis	(Boulenger, 1887)
AMPHIBIA_ANURA_RANIDAE_Hylarana_lateralis	Hylarana lateralis	Hylarana lateralis	3	58638	(Boulenger, 1887)	Rana_lateralis	Boulenger, 1887
AMPHIBIA_ANURA_RANIDAE_Hylarana_lateralis	Hylarana lateralis	Hylarana lateralis	3	58638	(Boulenger, 1887)	Rana_nigrolineata	Liu & Hu, 1960
AMPHIBIA_ANURA_RANIDAE_Hylarana_latouchii	Hylarana latouchii	Hylarana latouchii	1	58640	(Boulenger, 1899)	Rana_latouchii	Boulenger, 1899
AMPHIBIA_ANURA_RANIDAE_Hylarana_macrodactyla	Hylarana macrodactyla	Hylarana macrodactyla	1	58652	(Günther, 1858)	Rana_macrodactyla	(Günther, 1858)
AMPHIBIA_ANURA_RANIDAE_Hylarana_margariana	Hylarana margariana	Hylarana margariana	1	58661	Anderson, 1879	Rana_margariana	(Anderson, 1879 "1878")
AMPHIBIA_ANURA_RANIDAE_Hylarana_taipehensis	Hylarana taipehensis	Hylarana taipehensis	3	58730	(van Denburgh, 1909)	Rana_albolineata	Dubois, 1987 "1985"
AMPHIBIA_ANURA_RANIDAE_Hylarana_taipehensis	Hylarana taipehensis	Hylarana taipehensis	3	58730	(van Denburgh, 1909)	Rana_bilineata	Pillai and Chanda, 1981
AMPHIBIA_ANURA_RANIDAE_Hylarana_taipehensis	Hylarana taipehensis	Hylarana taipehensis	3	58730	(van Denburgh, 1909)	Rana_taipehensis	van Denburgh, 1909
AMPHIBIA_CAUDATA_HYNOBIIDAE_Hynobius_amjiensis	Hynobius amjiensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_CAUDATA_HYNOBIIDAE_Hynobius_arisanensis	Hynobius arisanensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_CAUDATA_HYNOBIIDAE_Hynobius_chinensis	Hynobius chinensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_CAUDATA_HYNOBIIDAE_Hynobius_formosanus	Hynobius formosanus	Hynobius formosanus	2	59102	Maki, 1922	Hynobius_sonani	(Maki, 1922) [name used in error]
AMPHIBIA_CAUDATA_HYNOBIIDAE_Hynobius_formosanus	Hynobius formosanus	Hynobius sonani	3	59102	Maki, 1922	Hynobius_sonani	(Maki, 1922) [name used in error]
AMPHIBIA_CAUDATA_HYNOBIIDAE_Hynobius_guabangshanensis	Hynobius guabangshanensis	NA	NA	NA	NA	NA	NA
AMPHIBIA_CAUDATA_HYNOBIIDAE_Hynobius_leechii	Hynobius leechii	Hynobius leechii	3	119241913	Boulenger, 1887	Hynobius_manchuricus	Kurashige, 1932
